1	7225
2	1254
3	430
4	853
5	8064
6	853
7	776
8	776
9	1961
10	8414
11	922
12	2822
13	5921
14	6440
15	8415
16	7307
17	430
18	7363
19	5921
20	6440
21	4325
22	559
23	430
24	1961
25	216
26	1961
27	216
28	7200
29	430
30	853
31	216
32	3588
33	2896
34	914
35	430
36	996
37	216
38	996
39	2822
40	7121
41	430
42	216
43	3117
44	2822
45	7121
46	3915
47	1961
48	6153
49	1961
50	1242
51	3117
52	259
53	559
54	430
55	1961
56	7549
57	8432
58	4325
59	1961
60	914
61	996
62	4325
63	4325
64	6213
65	430
66	853
67	7549
68	914
69	996
70	4325
71	834
72	8478
73	7549
74	996
75	4325
76	834
77	5921
78	7549
79	1961
80	3651
81	7121
82	430
83	7549
84	8064
85	1961
86	6153
87	1961
88	1242
89	3117
90	8145
91	559
92	430
93	6960
94	4325
95	8478
96	8064
97	413
98	4725
99	259
100	7200
101	3004
102	1961
103	3651
104	7121
105	430
106	3004
107	776
108	4723
109	4325
110	7121
111	3220
112	7200
113	430
114	3588
115	2896
116	559
117	430
118	1876
119	776
120	1877
121	6212
122	2232
123	2233
124	6086
125	6529
126	6213
127	6529
128	4327
129	834
130	2233
131	5921
132	776
133	1961
134	3651
135	3318
136	776
137	1877
138	6212
139	2232
140	2233
141	4327
142	6086
143	6213
144	6529
145	834
146	2233
147	4327
148	7200
149	430
150	3588
151	2896
152	1961
153	6153
154	1961
155	1242
156	3117
157	7992
158	559
159	430
160	1961
161	3974
162	7549
163	8064
164	914
165	996
166	3117
167	996
168	3915
169	1961
170	226
171	4150
172	3117
173	8141
174	1961
175	3974
176	7549
177	8064
178	215
179	5921
180	776
181	1961
182	3651
183	6213
184	430
185	853
186	8147
187	3974
188	1419
189	853
190	3974
191	1419
192	4475
193	3117
194	853
195	3974
196	6996
197	4475
198	3915
199	853
200	3556
201	5414
202	853
203	430
204	7549
205	8064
206	215
207	5921
208	776
209	4910
210	3117
211	3915
212	914
213	996
214	216
215	996
216	2822
217	7200
218	430
219	3588
220	2896
221	1961
222	6153
223	1961
224	1242
225	3117
226	7243
227	559
228	430
229	8317
230	4325
231	8318
232	5315
233	2416
234	5775
235	5774
236	5921
237	776
238	5921
239	6440
240	7549
241	8064
242	1254
243	430
244	853
245	8577
246	1419
247	853
248	3605
249	5315
250	2416
251	7430
252	834
253	8317
254	4325
255	4327
256	853
257	3605
258	5775
259	3671
260	4327
261	7200
262	430
263	3588
264	2896
265	1288
266	853
267	430
268	559
269	6509
270	7235
271	4390
272	853
273	4325
274	3220
275	5775
276	7235
277	776
278	1961
279	6153
280	1961
281	1242
282	3117
283	2549
284	559
285	430
286	3318
287	776
288	5315
289	2416
290	4327
291	929
292	7431
293	2416
294	776
295	4327
296	1961
297	3651
298	6213
299	430
300	853
301	2416
302	776
303	4327
304	853
305	929
306	4327
307	853
308	3605
309	7431
310	127
311	4327
312	7200
313	430
314	3588
315	2896
316	559
317	430
318	6213
319	120
320	6754
321	1823
322	7287
323	1710
324	3220
325	5775
326	8064
327	929
328	3605
329	776
330	3605
331	7431
332	7430
333	5921
334	776
335	1254
336	430
337	853
338	120
339	6754
340	6754
341	430
342	1254
343	853
344	2145
345	5347
346	1254
347	853
348	1288
349	853
350	430
351	559
352	430
353	6509
354	7235
355	4390
356	853
357	776
358	3533
359	7287
360	1710
361	3220
362	5775
363	8064
364	3605
365	2416
366	7430
367	5921
368	776
369	559
370	430
371	2009
372	5414
373	853
374	3605
375	6212
376	2232
377	2233
378	834
379	5921
380	6440
381	3605
382	776
383	853
384	3605
385	6086
386	834
387	6529
388	6086
389	2232
390	2233
391	1961
392	402
393	3605
394	2416
395	776
396	3605
397	5775
398	8064
399	3605
400	7430
401	5921
402	776
403	834
404	5315
405	2416
406	853
407	3605
408	3418
409	6212
410	402
411	1961
412	3651
413	7200
414	430
415	853
416	3605
417	834
418	6213
419	2009
420	2896
421	3966
422	1961
423	6153
424	1961
425	1242
426	3117
427	8345
428	3615
429	8064
430	776
431	3605
432	6635
433	3615
434	430
435	3117
436	7637
437	4399
438	834
439	6213
440	7673
441	3117
442	7637
443	3605
444	4399
445	834
446	6213
447	1288
448	430
449	853
450	3117
451	7637
452	6942
453	853
454	3588
455	7673
456	3605
457	4399
458	834
459	1254
460	430
461	6213
462	428
463	8435
